Unnamed: 0,username,content,date,likes,retweets,replies,language,topic
4349,ChineseEmbinHU,"President Xi Jinping Meets with U.S. President Joe Biden】
On November 15 local time, President Xi Jinping and U.S. President Joe Biden held a summit meeting at the Filoli Estate, San Francisco.",Nov 16,0,0,0,en,1
4350,ChineseEmbinHU,Tizenkettedik alkalommal rendeznek meg a Diplomata Jótékonysági Vásár vasárnap a Bálnában.,Nov 15,0,0,0,hu,0
4351,ChineseEmbinHU,"Notice on Visa Application Without Online Appointment

Applicants can now submit their applications directly to the Embassy.
Details at: http://hu.china-embassy.gov.cn/hu/xwdt/202311/t20231114_11179578.htm…",Nov 14,2,0,0,en,0
4352,ChineseEmbinHU,"Az aranyló levelek lágyan hullanak az őszi szellőben #Nanjing városban.

Golden leaves of the parasol trees are falling gently in the autumn breeze in #Nanjing.",Nov 13,11,4,2,la,0
4353,ChineseEmbinHU,"Elképesztő tájak Xinjiang Tartómányban.
Amidst the wind and snow, cedar and poplar tree stand. Splashes of emerald and gold emerge from the pristine white snow, adding a touch of vitality to #Xinjiang's snowy landscape.",Nov 10,1,1,2,en,0
4354,ChineseEmbinHU,"Upholding multilateralism: a common task for China and the EU
Full article：",Nov 9,1,0,2,en,1
4355,ChineseEmbinHU,"Autumn wouldn't be as eagerly anticipated without the beautiful golden ginkgo leaves illuminating the centuries-old Forbidden City in #Beijing, China.",Nov 7,1,0,0,en,0
4356,ChineseEmbinHU,"#Sanghaj, egy modern, nemzetközi vonzerővel rendelkező metropolisz büszke a nyitottságára, innovációjára és befogadó jellegére. #CIIE",Nov 6,1,0,2,hu,0
4357,ChineseEmbinHU,"The Chinese army has always been a staunch force in maintaining world peace.

《For Peace》—— 中国军队始终是维护世界和平的坚定力量 https://fb.watch/o8Dv1JNzsK/ 来自 
@FacebookWatch",Nov 6,1,0,0,zh,0
4358,ChineseEmbinHU,"Tájékoztatás a Kínai Nagykövetség felülhitelesítési szolgáltatásának megszüntetéséről
http://hu.china-embassy.gov.cn/.../t20231104_11174104.htm…
Notice on the Cessation of Legalization Services at Chinese Embassy in Hungary
http://hu.china-embassy.gov.cn/.../t20231104_11174103.htm…",Nov 6,1,0,0,hu,0
4359,ChineseEmbinHU,"Az őszi természet művészete a közép-Kínában található Qinling-hegységben teljes mértékben megmutatkozik.

Nature's artistry is on full display in the Qinling Mountains. Capture the vibrant hues of autumn in this breathtaking landscape!#ChinaCanvas",Nov 2,3,0,0,hu,0
4360,ChineseEmbinHU,"Amikor besötétedik Pekingben, a Tiltott Város, a Mennyei Templom és a Beihai Fehér Torony meleg sárga fényben ragyog.

When night falls, the Forbidden City, the Temple of Heaven and Beihai White Tower are illuminated by warm yellow light. Good night, Beijing.",Nov 1,1,0,0,la,0
4361,ChineseEmbinHU,"Öt hónapos küldetésének teljesítése után kedden sikeresen és biztonságosan hazatért a Földre a kínai #Shenzhou-16 űrmisszió háromfős legénysége.
Az űrhajósok 154 napig keringtek az űrállomással az orbitális pályán.",Oct 31,0,0,0,hu,0
4362,ChineseEmbinHU,"Sikeres és eredményes volt Orbán Viktor miniszterelnök  látogatása Kínában, egyebek között azt mutatta, hogy a két fél között magasabb szintre emelkedett a kölcsönös politikai bizalom-—jelentette ki Gong Tao, Kína magyarországi nagykövete múlt pénteki sajtótájékoztatóján.",Oct 30,1,0,0,hu,0
4363,ChineseEmbinHU,"Madame Peng Liyuan, wife of President Xi Jinping, welcomed the wives of foreign leaders attending the 3rd #BeltandRoadForum to the Chinese Traditional Culture Museum, including Ms. Lévai Anikó wife of Prime Minister Orbán Viktor.",Oct 19,0,1,2,en,1
4364,ChineseEmbinHU,"  President Xi Jinping delivers keynote speech at At the Opening Ceremony Of the Third Belt and Road Forum for International Cooperation: 
'Building an Open, Inclusive and Interconnected World For Common Development'

Full speech: https://fmprc.gov.cn/.../202310/t20231018_11162854.html…",Oct 18,2,0,0,en,1
4365,ChineseEmbinHU,"President Xi : China is ready to continue to be a good friend and partner of mutual trust and win-win cooperation with Hungary, and to elevate the China-Hungary comprehensive strategic partnership to new level and write a new chapter in our friendly and cooperative relations.",Oct 18,2,1,0,en,1
4366,ChineseEmbinHU,"Gong Tao nagykövet úr élőinterjú a kétoldalú kapcsolatokról az M1-en.
Teljes videó: https://fb.watch/nEH62Ml6Y9/",Oct 13,2,0,1,hu,0
4367,ChineseEmbinHU, The Third Belt and Road Forum for International Cooperation will be held in Beijing from October 17 to 18 under the theme “High-quality Belt and Road Cooperation: Together for Common Development and Prosperity”.,Oct 11,1,1,0,en,0
4368,ChineseEmbinMNE,"Otkrijte fascinantne putanje napretka  civilizacije i moderne transformacije! Istražite sekciju ""Modernizacija u kineskom stilu"" na našem sajtu http://bit.ly/3pGg3Jf i pogledajte kako  stil modernizacije inspiriše svijet u oblasti tehnologije, infrastrukture i društva.",Jul 14,9,0,0,bs,0
4369,ChineseEmbinMNE,"Ambasador Fan i ministar 
@meir_cg
 Saša Mujović: je napravila značajan razvoj u proizvodnji solarne i vjetroenergije, te UHV prenosu. 
@VladaCG
 će dalje optimizovati elektroenergetski sistem, revitalizovati rudarstvo i poželjeti dobrodošlicu  kompanijama da investiraju u .",Nov 16,1,0,0,hr,1
4370,ChineseEmbinMNE,"Ambasador Fan i premijer 
@VladaCG
 @MickeySpajic
:  visoko uvažava  zbog dosljednosti u poštovanju #OneChinaPrinciple. će nastaviti da dalje razvija postojeće bilateralne odnose sa  i snažno prijateljstvo, unapređujući praktičnu saradnju s ciljem postizanja novih rezultata.",Nov 16,3,0,1,hr,1
4371,ChineseEmbinMNE,"Sastanak predsjednika  Si Đinpinga i predsjednika  
@JoeBiden
: Odnos  i  je najvažniji bilateralni odnos u svijetu. Okretanje leđa jedno drugom nije opcija.  nema plan da nadmaši ili svrgne . Isto tako,  ne bi trebalo da planiraju da potisnu i obuzdaju .",Nov 16,2,0,0,hr,1
4372,ChineseEmbinMNE,"Ambasador Fan i ministar 
@msipcg
, 
@FilipRadulovic_
 : Autoput “Princeza Ksenija”, svjedoči međusobnoj praktičnoj saradnji i prijateljstvu.  će aktivno održavati komunikaciju sa  i promovisati obostrano korisnu saradnju u različitim oblastima u cilju postizanja novih rezultata.",Nov 14,10,1,0,hr,1
4373,ChineseEmbinMNE,"""Dugogodišnja briga Resurnog centra ‘1. jun’ o djeci sa smetnjama u razvoju je za pohvalu. Pružanjem pomoći u domenu naših mogućnosti, jačamo saradnju između  i  u oblasti obrazovanja."" rekao je ambasador  Fan Kun.",Nov 10,5,0,0,hr,1
4374,ChineseEmbinMNE,"Ambasador Fan i Potpredsjednik Vlade  
@BecicAleksa
:  je voljna da nastavi praktičnu saradnje sa , posebno u okviru #BeltandRoadInitiative i #CEE Mehanizmu, a 
@VladaCG
 nastavlja da slijedi #OneChinaPrinciple, jača međusobno prijateljstvo i plodonosnu praktičnu saradnju. ",Nov 10,2,0,0,hr,1
4375,ChineseEmbinMNE,"Ambasador Fan i ministar 
@MFA_MNE
 @fivanovicpg
 :  je spremna da sa 
@VladaCG
 unapređuje tradicionalnu saradnju u infrastrukturi i turizmu i pregovara o novim potencijalima saradnje u oblastima obnovljive energije, e-vozila, nove infrastrukture, sve u korist naroda obje zemlje.",Nov 10,2,0,1,hr,1
4376,ChineseEmbinMNE,"Sastanak ambasadora  Fan Kuna i predsjednika Skupštine  Andrije Mandića: 
@SkupstinaCG
 će dosljedno poštovati princip jedne Kine, nastaviti da jača razmjenu između zakonodavnih tijela dvije zemlje i dodatno unapređivati međusobne prijateljske odnose i saradnju. ",Nov 8,1,0,0,hr,1
4377,ChineseEmbinMNE,"Upoznajte Luoyang - Jednu od kolijevki  civilizacije, prijestonicu je 13 dinastija, koja ukršta bogato istorijsko nasljeđe i modernu perspektiva. Novinarka RTCG Ivana Popović, istraživala je uspjeh Luoyanga u kulturnoj i turističkoj promociji.http://me.china-embassy.gov.cn/mon/zgxw/202311/t20231108_11175636.htm…",Nov 8,4,0,0,hr,1
4378,ChineseEmbinMNE,"Čestitamo Alisi Bogdanović na tituli prvakinje svijeta, u poznavanju  jezika, u kategoriji učenika osnovnih škola, osvojenoj na  takmičenju Kineski most 2023. 

Alisa i njena majka su od 2018. počele sa pohađanjem  jezika na Institutu Konfucije, u sklopu 
@Univerzitet_CG
.",Nov 6,7,0,0,hr,1
4379,ChineseEmbinMNE,"Čestitamo na formiranju 44. 
@VladaCG
! Radujemo se nastavku snaženja postojećih veza i saradnje između Narodne Republike Kine  i Crne Gore  i izgradnji novih mostova zajedničkog prijateljstva i praktične saradnje u brojnim oblastima. Srećno 
@MickeySpajic
!",Nov 1,3,0,0,hr,1
4380,ChineseEmbinMNE," Dobro došli kući!

Pogledajte kako je izgledao proces predaje ključa 
@CNSpaceStation
 #Tiangong i povratak astronauta na zemlju. Juče je kapsula misije #Shenzhou16 sa astronautima Jing Haipeng, Zhu Yangzhu i Gui Haichao, uspješno sletjela u ! 

Čestitamo!",Nov 1,2,0,1,hr,1
4381,ChineseEmbinMNE,"Sva tri astronauta iz misije #Shenzhou16, nakon petomjesečnog boravka u 
@CNSpaceStation
  #Tiangong bezbijedno i sigurno su stigli na zemlju i izašli iz kapsule, u dobrom fizičkom stanju!
 Čestitamo posadi!",Nov 1,0,0,0,hr,1
4382,ChineseEmbinMNE,"Čestitamo #Shenzhou17 i 
@CNSpaceStation
 na uspješnoj misiji polijetanja i još jednoj prekretnici u kineskom svemirskom programu sa ljudskom posadom dok slavimo 20. godišnjicu prvog kineskog svemirskog leta. ",Oct 27,2,0,1,hr,1
4383,ChineseEmbinMNE,"Upoznajte novi  svemirski trio, ujedno i najmlađu postavu astronauta, od početka izgradnje 
@CNSpaceStation
 #Tiangong. Kineski astronauti Tang Hongbo, Tang Shengjie i Jiang Ksinlin na misiji #Shenzhou17 boraviće u svemiru u narednih  mjeseci!",Oct 27,2,0,0,hr,0
4384,ChineseEmbinMNE," Na trećem međunarodnom strateškom forumu ""Pojas i put"" postignuto je 458 ishoda! Zaključeni su komercijalni ugovori u vrijednosti od 97,2 milijarde američkih dolara. Ovi opipljivi rezultati saradnje su glas podrške i povjerenja u #BeltandRoadInitiative od strane učesnika!",Oct 25,4,0,1,hr,1
4385,ChineseEmbinMNE,"Na konferenciji za novinare, član Političkog biroa CK KPK i MVP Vang Ji, govoreći o 3. forumu ""Pojas i put"" podvukao je  tačke. Forumu je prisustvovalo preko 10.000 registrovanih predstavnika iz 151 zemlje i 41 međunarodne organizacije.",Oct 25,2,0,0,hr,1
4386,ChineseEmbinMNE,"Obilježavamo  godina #BeltandRoadInitiative.  Predsjednik Si Đinping je održao važan govor na otvaranju Trećeg foruma za međunarodnu saradnju “Pojas i put”, u kojem je istakao  da  podržava  mjera za izgradnju ""Pojasa i puta"" visokog kvaliteta. http://rb.gy/6ihec",Oct 19,4,0,0,hr,1
4387,ChineseEmbinMNE,"Sa zadovoljstvom želimo podijeliti video #ThePaper medija o &prijateljstvu i saradnji kroz #BeltandRoadInitiative. Kroz intervjue sa predstavnicima obje zemlje, potvrđuje se vizionarstvo i veliki uspjeh saradnje i koji je rezultirao . Uživajte! 
http://sn.rs/eh5fi",Oct 17,7,0,0,hr,1
4388,ChineseEmbinRus,"За период с января по ноябрь 2022 года объем внешней торговли товарами Китая увеличился на 8,6 проц. в годовом исчислении до 38,34 трлн юаней /около 5,78 трлн долл. США/, свидетельствуют данные, опубликованные в среду Главным таможенным управлением КНР.","Dec 12, 2022",51,2,111,ru,0
4389,ChineseEmbinRus,18-метровый снеговик на днях появился на берегу реки Сунхуацзян /Сунгари/ в административном центре провинции Хэйлунцзян /Северо-Восточный Китай/ - г. Харбин.,"Dec 8, 2022",51,10,32,ru,0
4390,ChineseEmbinRus,Восточный маршрут газопровода Китай-Россия достиг Шанхаяhttp://russian.china.org.cn/business/txt/2022-12/08/content_……,"Dec 8, 2022",14,1,8,ru,0
4391,ChineseEmbinRus,"В последние годы в Китае динамично развивается производство дисплеев нового типа. Годовая производственная мощность предприятий, выпускающих дисплейные панели, составила 200 млн кв. м, а промышленный масштаб занимает первое место в мире.","Dec 8, 2022",13,2,6,ru,0
4392,ChineseEmbinRus,"На заседании Политбюро ЦК КПК проанализировали экономическую работу на следующий год и обсудили борьбу с коррупцией 
https://russian.news.cn/20221207/a3123b7657c64e28ba325ae36d9……","Dec 8, 2022",7,2,2,ru,0
4393,ChineseEmbinRus,"Си Цзиньпин прибыл в Эр-Рияд для участия в саммитах Китай -- Арабские государства и Китай -- ССАГПЗ, а также с государственным визитом в Саудовскую Аравию","Dec 8, 2022",32,4,6,ru,0
4394,ChineseEmbinRus,"На днях в столице России Москве в Музее им. В. А. Тропинина и московских художников его времени открылась выставка ""Мода на чай"".","Dec 7, 2022",20,2,2,ru,0
4395,ChineseEmbinRus,"В онлайн-формате проведен Форум высокого уровня ШОС, опубликована Синяя книга на русском и английском языках
http://russian.china.org.cn/china/txt/2022-12/07/content_785……","Dec 7, 2022",6,0,1,ru,0
4396,ChineseEmbinRus,"Объем торговли Китая и России с января по ноябрь вырос на 32.0% в годовом исчислении, до 172,406 млрд долларов. Об этом сообщило 7 декабря Главное таможенное управление КНР.","Dec 7, 2022",12,1,1,ru,0
4397,ChineseEmbinRus,"Траурное собрание памяти Цзян Цзэминя прошло в Доме народных собраний 6-го декабря. В тот день на всей территории страны, а также в дипломатических представительствах Китая за рубежом были приспущены государственные флаги.
http://russian.china.org.cn/china/txt/2022-12/06/content_785……","Dec 6, 2022",13,2,3,ru,0
4398,ChineseEmbinRus,"По сообщению компании PipeChina от 4 декабря, ключевой объект восточного маршрута газопровода Китай-Россия – проект щитовой проходки через реку Янцзы – успешно завершен спустя 28 месяцев, туннель полностью проложен.","Dec 6, 2022",14,1,1,ru,0
4399,ChineseEmbinRus,Цзян Цзэминь скончался в городе Шанхай в 12:13 30 ноября 2022 года в возрасте 96 лет от лейкемии и полиорганной недостаточности. Об этом сообщили в среду.,"Dec 1, 2022",14,3,6,ru,0
4400,ChineseEmbinRus,"Хайнань: пилотная политика «нулевой ставки» и «снижения налоговой ставки» расширяется в масштабах
http://russian.china.org.cn/china/txt/2022-12/01/content_785……","Dec 1, 2022",4,1,0,ru,0
4401,ChineseEmbinRus,В Китае успешно проложен арочный мост через реку Дунси на высокоскоростной магистрали Учжэнь,"Dec 1, 2022",12,4,0,ru,0
4402,ChineseEmbinRus,Общий оборот поездного состава на восточном направлении железнодорожного сообщения Китай-Европа превысил 20 тыс. Поездов,"Dec 1, 2022",12,1,0,ru,0
4403,ChineseEmbinRus,"Китайская традиционная техника производства и приготовления чая сегодня была включена в список объектов нематериального культурного наследия организации ООН по вопросам образования, науки и культуры /ЮНЕСКО/.","Nov 30, 2022",6,2,1,ru,0
4404,ChineseEmbinRus,"Историческая встреча в космосе шести китайских космонавтов двух миссий
В среду три члена экипажа китайского космического корабля ""Шэньчжоу-15"" вошли в космическую станцию страны и встретились там с тремя космонавтами космического корабля ""Шэньчжоу-14"".","Nov 30, 2022",6,4,0,ru,0
4405,ChineseEmbinRus,"Си Цзиньпин направил поздравительное письмо в адрес 4-го Китайско-российского энергетического бизнес-форума
https://mp.weixin.qq.com/s/NzDRG7xB0ZglULecP-CRkQ…","Nov 30, 2022",5,0,0,ru,0
4406,ChineseEmbinRus,"Реалистичные животные, «ожившие» на камнях. Автор этих рисунков на камнях – Мо Уин, девушка родом из города Чунцин. В свободное время она занимается росписью камней, а животные, вышедшие из-под ее кисти, поражают реалистичностью.","Nov 25, 2022",8,1,5,ru,0
4407,ChineseEmbinRus,Крупнейший в мире ветрогенератор для морской ветроэнергетической станции сошел с конвейера в Китае.,"Nov 25, 2022",12,2,2,ru,0
4408,ChineseEmbinRus,"Минкоммерции КНР намерено усилить поддержку иностранных инвестиций в обрабатывающую промышленность
https://russian.news.cn/20221125/d8430c11a097488c96ada39ce6a……","Nov 25, 2022",2,1,1,ru,0
4409,ChineseEmbinRus,"Китай выступает решительно против военных контактов США и Тайваня и продаж американских вооружений на Тайвань -- Минобороны
http://russian.people.com.cn/n3/2022/1125/c31521-10176073.ht……","Nov 25, 2022",5,2,1,ru,0
4410,ChineseEmbinUK,"On 15 November local time, President Xi Jinping and US President Joe Biden held a summit meeting at the Filoli Estate, San Francisco.",23h,3,5,1,en,1
4411,ChineseEmbinUK,"Galvanizing Our Peoples into a Strong Force -- For the Cause of China-U.S. Friendship
Read the speech by President Xi Jinping at welcome dinner by friendly organisations in the US:
https://fmprc.gov.cn/eng/zxxx_662805/202311/t20231116_11181557.html…",23h,7,4,2,en,1
4412,ChineseEmbinUK,"Foreign Minister Wang Yi spoke to the media:
The San Francisco meeting between President Xi Jinping and President Joe Biden was an important meeting to boost mutual trust, ease doubts, manage differences and expand cooperation for #China-#US relations.",22h,5,1,0,en,1
4413,ChineseEmbinUK,Foreign Ministry Spokesperson on the report on the Development of Chinese Enterprises in the #EU released by the #China Chamber of Commerce to the EU (CCCEU),23h,1,1,0,en,0
4414,ChineseEmbinUK,"Watch Neil Constable, Chief Executive of Shakespeare's Globe, sharing his experiences on Shakespeare meeting Tang Xianzu, author of The Peony Pavilion and one of #China's greatest dramatists, and his commitment to continually promoting cultural exchange.",23h,1,0,0,en,0
4415,ChineseEmbinUK,"#China's Special Envoy for Climate Change Xie Zhenhua and #US Special Presidential Envoy for Climate John Kerry met in Beijing & California, and released ""The Sunnylands Statement on Enhancing Cooperation to Address the Climate Crisis.""
https://mee.gov.cn/ywdt/hjywnews/202311/t20231115_1056452.shtml…",Nov 16,5,6,2,en,0
4416,ChineseEmbinUK,"#China's economy improved further in Oct, with some key economic data showing signs of continued recovery:",Nov 16,6,6,1,en,0
4417,ChineseEmbinUK,"Meet Prof Christopher, the founding director of Place Theatre in London, and find out how a dance project brought dancers and choreographers from Beijing, Taipei and London together in a pursuit of both creative process and intellectual discourse.",Nov 16,0,0,0,en,0
4418,ChineseEmbinUK,"Great news!
#China has launched the world's first ultra-high-speed next-generation Internet backbone with a bandwidth of 1,200G bits per second (1.2T).
https://english.news.cn/20231114/4a214be97243425cadcfe7b015c82bc7/c.html…",Nov 15,22,12,2,en,0
4419,ChineseEmbinUK,"China's position on the ongoing #Palestine-#Israel conflict has wide support in the international community. China will continue to work relentlessly with relevant parties to protect civilians, deescalate the situation, and realize peace.",Nov 15,7,3,1,en,0
4420,ChineseEmbinUK,"Meet Honey Watson, a talented young translator of contemporary Chinese literature and science-fiction author sharing her passion for translation and cultural exchange.",Nov 15,0,1,0,en,0
4421,ChineseEmbinUK,Foreign Ministry Spokesperson on the #UK's former Prime Minister David Cameron being appointed as Foreign Secretary,Nov 15,0,3,0,en,0
4422,ChineseEmbinUK,"Glad to know that 
@UNESCO
 announced the establishment  of the UNESCO IISTEM in Shanghai, #China, which is aimed to promote inclusive, equitable, and quality education for all in STEM. It is the first UNESCO Category 1 Institute outside Europe and the Americas.",Nov 14,4,3,2,en,0
4423,ChineseEmbinUK,"Take a look at world-renowned animal photographer Tim Flach sharing his experiences in taking pictures of endangered animals like Yunnan snub-nosed monkeys, pandas, and red crown cranes in China.
It is about how humans can live in harmony with nature.",Nov 14,1,2,0,en,0
4424,ChineseEmbinUK,"Memetjan Mehmut, the ""Sir Alex Ferguson"" of a township primary school in #Xinjiang, has ignited a passion among young football players, many of whom hope to one day ascend to the grandest arenas of the sporting world.
Click to learn more:",Nov 14,4,2,0,en,0
4425,ChineseEmbinUK,The vast cotton fields in #Xinjiang see humming cotton-picking machines instead of farmers. Xinjiang is the largest cotton-producing region in China thanks to its unique light and heat conditions. The mechanisation rate of cotton planting & harvesting in Xinjiang has reached 94%.,Nov 13,9,27,7,en,0
4426,ChineseEmbinUK,"Taking a people-oriented approach, #China is ready to work with the international community, including the #UK, in order to let #AI benefit people across the world. Read my article on 
@thetimes
:
https://thetimes.co.uk/article/china-ambassador-uk-global-community-ai-sp02gvszh…",Nov 12,8,5,6,en,0
4427,ChineseEmbinUK,"Dong Hua, a ranger in China's Wenquan Xinjiang Salamander National Nature Reserve, has a mission: To protect the Central Asian salamander from extinction. Her care and dedication have earned her the nickname ""Xinjiang salamander mama."" This is her story...",Nov 12,3,3,0,en,0
4428,ChineseEmbinUK,Time for autumn harvest across China's #Xinjiang Uygur Autonomous Region.,Nov 11,5,2,3,no,0
4429,ChineseEmbinUK,"At the invitation of President Joe Biden, President Xi Jinping will be in San Francisco from November 14 to 17 for a #China-#US summit and the 30th #APEC Economic Leaders' Meeting.",Nov 10,18,9,4,en,1
4430,ChineseEmbinUK,"Pleased to meet many young friends today and share my views on #China-#UK relations:
Avoid misjudgment - China is an opportunity for the UK, instead of a threat or challenge.",Nov 10,27,16,15,en,0
4431,ChineseEmbinUK,"Learn the real #Xizang from the just released whitepaper ""CPC Policies on the Governance of Xizang in the New Era: Approach and Achievements.""
http://english.scio.gov.cn/node_9004977.html…",Nov 10,10,5,2,en,0
4432,ChineseEmbinUK,"The 6th China International Import Expo (#CIIE) has concluded. A total of 78.41 billion U.S. dollars worth of tentative deals were reached for one-year purchases of goods and services, setting a record high!",Nov 10,12,6,1,en,0
4433,ChineseEmbinUK,"The #Xinjiang Pilot Free Trade Zone, the 1st FTZ in China's northwest, started operation on 1 Nov. It's expected to play a significant role in building a ""golden channel"" b/w Asia & Europe.
See how the Horgos border port in Xinjiang handles a massive surge in freight traffic:",Nov 10,4,3,3,en,0
4434,ChineseEmbinUK,"Foreign Ministry Spokesperson's remarks on President Xi Jinping's upcoming visit to the US at the invitation of President Joe Biden for #China-#US Summit and the 30th #APEC Economic Leaders' Meeting
https://fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2535_665405/202311/t20231110_11178354.html…",Nov 10,1,1,0,en,1
4435,ChineseEmbinUS,"On Nov. 16, President Xi Jinping delivered a written speech titled ""Meeting challenges with unity of purpose to write a new chapter for Asia-Pacific"" to the #APEC CEO Summit. The speech was also published on San Francisco Examiner. Here are the full text and the highlights.
Full…",10h,2,2,3,en,1
4436,ChineseEmbinUS,"President Xi Jinping delivers a speech at Welcome Dinner by Friendly Organizations in the United States, in San Francisco, the United States, Nov 15, 2023. See the full text here. 
https://english.news.cn/20231116/e8430b6ab19146f4a15bbed8465530bc/c.html…",Nov 16,22,3,11,en,1
4437,ChineseEmbinUS,"When meeting the U.S. President Joe Biden at Filoli Estate in San Francisco, President Xi Jinping noted that for two large countries like China and the U.S., turning their back on each other is not an option. It is unrealistic for one side to remodel the other. And conflict and…",Nov 15,48,6,15,en,1
4438,ChineseEmbinUS,"China and the US have issued the Sunnylands Statement on Enhancing Cooperation to Address the Climate Crisis today. The two countries have reaffirmed their commitment to work jointly and together with other countries to address the climate crisis, and decided to operationalize…",·,73,29,20,en,0
4439,ChineseEmbinUS,"On Tuesday afternoon local time, Chinese President Xi Jinping arrived in #SanFrancisco and was welcomed by U.S. Treasury Secretary 
@SecYellen
, California Governor 
@GavinNewsom
, U.S. ambassador to China Nicholas Burns 
@USAmbChina
 and other senior officials from the U.S. side.",Nov 14,14,8,8,en,1
4440,ChineseEmbinUS,"China's State Council Information Office on Friday released a white paper titled ""CPC Policies on the Governance of #Xizang in the New Era: Approach and
Achievements."" 
The white paper highlighted that the CPC's guidelines for governing the Xizang Autonomous Region in the new era…",Nov 10,6,2,20,en,0
4441,ChineseEmbinUS,"It’s such a pleasure to join friends online at the Hong Kong Forum on US-China Relations. The theme this year, “Change and Progress”, is highly relevant. Changes in the world, in our times and in history are unfolding in ways like never before. Meanwhile, people’s appeal for…",Nov 9,192,48,37,en,0
4442,ChineseEmbinUS,The PLA has always been a staunch force in maintaining world peace.,Nov 9,21,11,13,en,0
4443,ChineseEmbinUS,"The 2023 Global Forum on #Hehe Culture was held in Tiantai county, Zhejiang province, on Tuesday. The forum aims to implement the Global Civilization Initiative, showcase traditional Chinese culture, and promote exchange and mutual learning among civilizations.…",Nov 7,17,8,2,en,0
4444,ChineseEmbinUS,"To promote open, fair, equitable and non-discriminatory international science and technology cooperation, develop science for the benefit of all regardless of borders, and jointly build a global science and technology community, China puts forward International Science and…",Nov 7,10,3,12,en,0
4445,ChineseEmbinUS,"Chinese Finance Minister Lan Fo'an：China will speed up the issuance and use of additional treasury bonds and effectively harness the newly added local government special bonds, to maintain fiscal spending intensity at an appropriate level. The newly approved 1-trillion-yuan…",Nov 7,10,2,9,en,0
4446,ChineseEmbinUS,"The Convention Abolishing the Requirement of Legalization for Foreign Public Documents enters into force in China today. From today on, official documents sent between China and other contracting countries for use require only an Apostille Certificate issued by the countries they…",Nov 7,3,0,3,la,0
4447,ChineseEmbinUS,"The must-see performance by the touring Beijing Dance Theater in Wilmington, NC on November 9, 2023. Unique style, a touch of Chinese aesthetic. Come for an unforgettable experience!
https://wilsoncentertickets.com/show/?id=72001",Nov 6,12,6,5,en,0
4448,ChineseEmbinUS,"According to 
@ReConnectChina
, it is very excited to see that publications in big-data related field from China has been experiencing rapid growth. For the first time in 2022, the EU27/AC has overturned the US to became China’s largest co-publications partner in this very area.",Nov 6,10,3,8,en,0
4449,ChineseEmbinUS,"On Nov.5, President Xi Jinping sent a letter to the 6th China International Import Expo (#CIIE). Noting that the world economic recovery lacks momentum and requires the solidarity and cooperation of all countries, Xi said China will always be an important opportunity for global…",Nov 6,10,3,4,en,0
4450,ChineseEmbinUS,"On Nov. 1, Director-General of the Department of Policy Planning of the Ministry of Foreign Affairs of China Miao Deyu held foreign policy planning consultation with Salman Ahmed, Director of the U.S. Secretary of State’s Policy Planning Staff, in Vienna. The two sides had…",Nov 4,11,3,14,en,0
4451,ChineseEmbinUS,"The sixth China International Import Expo (CIIE) will be held in Shanghai from November 5 to 10. Chinese Premier Li Qiang will attend the opening ceremony of the CIIE and relevant events, and deliver a keynote speech. Here is a glimpse of the CIIE venue.",Nov 3,5,1,4,en,0
4452,ChineseEmbinUS,China is going to hold consultations with the US on arms control and non-proliferation at the director-general’s level in Washington D.C. next week. The Chinese delegation will be led by the head of the Department of Arms Control of China’s Foreign Ministry. According to the…,Nov 2,8,2,10,en,0
4453,ChineseEmbinUS,"China's customs authorities on Tuesday announced the cessation of mandatory health declaration requirements for both inbound and outbound travelers.
Starting from Nov 1, inbound and outbound travelers will no longer need to file a health declaration form with customs, according…",Nov 1,12,3,7,en,0
4454,ChineseEmbinUS,"VP Han Zheng met with a delegation of Flying Tigers veterans on Oct. 30. Han said more than 80 years ago, China and the U.S. fought side by side against fascism, and the story of the Flying Tigers bears the profound friendship forged with the lives and blood of the two peoples.…",Oct 30,12,2,7,en,0
4455,ChineseEmbKenya,"Notice of the Cancellation of Visa Application Appointments
In order to further facilitate the exchange of China and Kenya,  the Chinese Embassy in Kenya will completely cancel visa appointments from November 20th, 2023. Applicants can submit their visa applications directly to…",Nov 13,130,84,14,en,0
4456,ChineseEmbKenya,"Chinese businesses have created more than 4.5 million jobs in Africa since the beginning of the century and provided more than 100,000 training places",3h,0,0,0,en,0
4457,ChineseEmbKenya,"Third Award of the ""Shared Future"" Photography/Video Contest 2023 held by Chinese Embassy in Kenya.

""Family Friends"" by Noel Mwachala

Two mixed Chinese/ Kenyan couples share a light moment with their Chinese friend.

Follow us to see more about China-Kenya Friendship",18h,14,6,3,en,0
4458,ChineseEmbKenya,"“It’s a beautiful vehicle!”
“Red Flag (Hongqi), Chinese brand.”",18h,14,11,2,en,0
4459,ChineseEmbKenya,"""It will have the spillover effects of having the farmers not only get money, but they'll get enough food.""
African officials attending a forum in China's Sanya have spoken positively about China-Africa cooperation in hybrid rice cultivation.",23h,8,7,1,en,0
4460,ChineseEmbKenya,"Chinese agronomists said they plan to boost the cultivation of better-quality cassava varieties in Africa, which relies on the starchy tubers as a major source of food  http://xhtxs.cn/N79",Nov 17,11,7,0,en,0
